# Data from the intermediate resolution GMT shoreline, borders, and rivers database
> Shore Bin # 600, Level 2
124.423056382	45.2119478141
124.402761883	45.1894407568
124.332494087	45.1677729458
124.238040742	45.1872281987
124.246128023	45.2099641413
124.206378271	45.2378118563
124.18501564	45.3033493553
124.09391928	45.3033493553
124.083085374	45.3147173266
124.181353475	45.3402761883
124.269703212	45.3086137179
124.387197681	45.235523003
124.42137789	45.2413977264
124.423590448	45.2111085679
124.423056382	45.2119478141
> Shore Bin # 600, Level 2
124.038300145	45.708018616
123.990005341	45.6994735637
123.973907073	45.6813916228
123.943312734	45.7111467155
123.893034257	45.6769665064
123.813076982	45.6974898909
123.828336004	45.7196917678
123.851911192	45.7158007172
123.881971466	45.7416647593
123.974441138	45.7411306935
124.041351949	45.7083237964
124.038300145	45.708018616
> Shore Bin # 600, Level 2
124.39391165	46.1891355764
124.373922332	46.1472495613
124.422751202	46.1699855039
124.413366903	46.1308461128
124.333333333	46.1494621195
124.355001144	46.193026627
124.380865187	46.195849546
124.39391165	46.1891355764
> Shore Bin # 600, Level 2
124.285572595	45.3683527886
124.285267414	45.3497367819
124.261081865	45.3591973754
124.255817502	45.3369192035
124.234454871	45.3350118257
124.246128023	45.3730830854
124.283894102	45.370031281
124.285572595	45.3683527886
> Shore Bin # 602, Level 2
135	48.4184023804
134.890592813	48.4094758526
134.791409171	48.3600366217
134.724193179	48.3622491798
134.647211414	48.3933012894
134.528648814	48.3991760128
134.3416495	48.357518883
134.270542458	48.3577477684
134.206683452	48.3260852979
134.05554284	48.3111314565
133.989166094	48.2458228428
133.886701762	48.2532997635
133.823071641	48.2314030671
133.758297093	48.2363622492
133.719462882	48.1841763943
133.612802319	48.1650263218
133.552224002	48.0753032731
133.502784771	48.0560769055
133.460822461	48.0572213321
133.386663615	48.0900282292
133.291142138	48.0769817655
133.228580148	48.0997177081
133.100556954	48.089188983
133.036926833	48.0294499123
132.887464714	47.9949645228
132.824139773	47.933089189
132.765239948	47.9253070878
132.684977493	47.9414053559
132.67940795	47.9185931182
132.703059434	47.8999771115
132.674753948	47.8455786984
132.605859464	47.7888914321
132.600289921	47.7286182956
132.533913176	47.7005416953
132.501945525	47.6663614862
132.462195773	47.6739147021
132.491950866	47.6302738994
132.432211795	47.5471885252
132.278324559	47.4277866789
132.072251469	47.35194934
132.033875029	47.275272755
131.981918059	47.2400244144
131.939421683	47.2322423133
131.798580911	47.25085832
131.655527581	47.2275120165
131.464408331	47.2319371328
131.298313878	47.1680781262
131.186694133	47.1941710536
131.058899825	47.1716639963
130.960860609	47.1963836118
130.85694667	47.1736476692
130.786144808	47.1325246052
130.756084535	47.0816357671
130.687800412	47.0277714199
130.585259785	47.0130464637
130.552224002	46.994430457
130.514152743	46.878080415
130.426642252	46.8374914168
130.336385138	46.8269626917
130.32776379	46.8291752499
130.362478065	46.8552681773
130.412527657	46.8542000458
130.461661707	46.8728160525
130.509727626	46.9311055161
130.503852903	46.9622339208
130.539406424	47.0141908904
130.664759289	47.0402838178
130.770580606	47.1564049744
130.905241474	47.2099641413
130.964751659	47.2169069963
131.057221332	47.1966887922
131.15693904	47.2136263066
131.306935225	47.2002746624
131.48081178	47.2549782559
131.656977188	47.2469672694
131.795529107	47.2761120012
131.975585565	47.2649729152
132.054474708	47.3791866941
132.246662089	47.4413672084
132.301365682	47.4733348592
132.423056382	47.5827420462
132.447775998	47.6294346532
132.441367208	47.6744487678
132.493629358	47.6941329061
132.339971008	47.7294575418
132.168307012	47.6758220798
132.018081941	47.6913862821
131.906385901	47.6585793851
131.694438087	47.6866559854
131.632791638	47.6530861372
131.573052567	47.6463721675
131.492484932	47.7133592737
131.419165332	47.7257953765
131.264438849	47.7147325856
131.140001526	47.6739147021
131.094758526	47.6730754559
131.21637293	47.7269398032
131.28580148	47.7416647593
131.496375982	47.7433432517
131.558022431	47.7230487526
131.592813001	47.6647592889
131.683070115	47.7125200275
131.794995041	47.6871900511
131.869153887	47.6952773327
131.918059052	47.6819256886
131.997253376	47.7141985199
132.144426642	47.7042038605
132.339131762	47.7550164034
132.451361868	47.7252613107
132.54695964	47.7241931792
132.569466697	47.7599755856
132.541924163	47.7594415198
132.531929503	47.7775234607
132.621652552	47.856412604
132.666666667	47.957503624
132.719996948	47.9719233997
132.772259098	47.9466697185
132.807507439	47.9530785077
132.888914321	48.0228122377
132.995269703	48.042496376
133.078889143	48.1194781415
133.276112001	48.1580834668
133.385290303	48.1403067063
133.344167239	48.1208514534
133.315556573	48.1300068666
133.322499428	48.1074998093
133.514152743	48.1186388952
133.585259785	48.1816586557
133.687800412	48.1960784314
133.736629282	48.2563515679
133.81170367	48.2541390097
134.032806897	48.3338673991
134.086976425	48.347753109
134.11169604	48.3391317617
134.172503243	48.3752956435
134.393301289	48.3986419471
134.537804227	48.4330510414
134.654993515	48.4194705119
134.768368048	48.3817044327
134.901121538	48.4413672084
135	48.4435797665
> Shore Bin # 602, Level 2
132.105516136	45
132.100556954	45.0166323339
132.001678492	45.0489051652
132.043869688	45.1102464332
131.99641413	45.1644159609
131.992217899	45.238345922
132.141374838	45.3172350652
132.387197681	45.3377584497
132.570000763	45.3044174868
132.696650645	45.2600137331
132.800030518	45.1758602274
132.803616388	45.1772335393
132.833600366	45.1171892882
132.837796597	45.0521858549
132.799191272	45
> Shore Bin # 602, Level 2
132.376363775	45.388876173
132.605859464	45.3485923552
132.761120012	45.2819104295
132.702754253	45.2758068208
132.638361181	45.3058670939
132.343022812	45.3514152743
132.368886854	45.3883421073
132.376363775	45.388876173
> Shore Bin # 602, Level 2
135	48.4891279469
134.981689174	48.5088883803
134.976958877	48.5722133211
135	48.6042572671
> Shore Bin # 602, Level 2
135	48.7661554894
134.963302052	48.7853055619
135	48.7879758907
> Shore Bin # 602, Level 3
133.512779431	48.1055924315
133.461356527	48.1063553826
133.452506294	48.0933089189
133.492256046	48.0827801938
133.516670481	48.1049820706
133.512779431	48.1055924315
> Shore Bin # 602, Level 3
133.993057145	48.2874799725
133.932784009	48.2811474784
133.993896391	48.28221561
133.993057145	48.2874799725
> Shore Bin # 602, Level 3
133.168307012	48.1266498817
133.109712367	48.11497673
133.17441062	48.1255817502
133.168307012	48.1266498817
> Shore Bin # 602, Level 3
134.217212177	48.3705653468
134.167772946	48.3508049134
134.218356603	48.3666742962
134.217212177	48.3705653468
> Shore Bin # 602, Level 3
132.260852979	47.7225146868
132.220569162	47.7083237964
132.260547799	47.719157702
132.260852979	47.7225146868
> Shore Bin # 603, Level 1
136.611505303	45
136.645456626	45.0308232242
136.615854124	45.052948806
136.663309682	45.0354009308
136.757457847	45.0887312123
136.799191272	45.1987487602
136.944991226	45.2687876707
137.05584802	45.3545433738
137.139925231	45.3795681697
137.199130236	45.4604409857
137.295414664	45.5249103532
137.361715114	45.6204318303
137.43915465	45.6654459449
137.484168765	45.6746013581
137.684138247	45.8112458991
137.688715953	45.8549629969
137.72793164	45.8799877928
137.765392538	45.9449912261
138.105821317	46.236209659
138.097886625	46.2866407263
138.117036698	46.3399710079
138.183718624	46.4499885557
138.235828183	46.4904249638
138.347981994	46.5383382925
138.364538033	46.5991454948
138.34462501	46.6191348135
138.349584192	46.6883344778
138.423819333	46.808346685
138.48455024	46.8524452583
138.500419623	46.9308003357
138.559548333	47.0283054856
138.613336385	47.0820935378
138.702449073	47.1354238193
138.861600671	47.2912184329
138.925764858	47.3187609674
138.98954757	47.3166247044
138.987106126	47.3566033417
139.052872511	47.4074921798
139.052872511	47.4758525978
139.162050813	47.6366063935
139.199588006	47.6583504997
139.19874876	47.6916914626
139.265430686	47.8016327153
139.410009918	47.9262226291
139.537499046	47.9687190051
139.561684596	48.0037384604
139.642557412	48.057145037
139.719996948	48.1595330739
139.862516213	48.2412451362
139.919203479	48.2970931563
140	48.3173876555
> Shore Bin # 603, Level 2
135	48.6042572671
135.03807126	48.6572060731
135.153582055	48.6871900511
135.218051423	48.7397573816
135.293583581	48.765850309
135.411688411	48.7528038453
135.507743954	48.7858396277
135.694438087	48.7519645991
135.737468528	48.7591363394
135.761120012	48.7705806058
135.749752041	48.7872129397
135.768062867	48.8052948806
135.940260929	48.8661020829
135.988632029	48.9522392615
136.088578622	48.9783321889
136.154421302	48.9758144503
136.218356603	49.0297550927
136.272220951	49.0444800488
136.295033188	49.1194781415
136.251392386	49.1583123522
136.23666743	49.2180514229
136.273899443	49.2541390097
136.325246052	49.2616922255
136.341420615	49.32059205
136.401083391	49.4010833906
136.409170672	49.4677653162
136.532234684	49.5244525826
136.422217136	49.4347295338
136.513084611	49.4755474174
136.607232776	49.4811169604
136.70031281	49.5510795758
136.841077287	49.5911345083
136.816968032	49.6202792401
136.827191577	49.7227435721
136.756694896	49.7792019532
136.742504005	49.8435950256
136.707255665	49.8672465095
136.620584421	49.8516823072
136.536964981	49.8616769665
136.354695964	49.7685969329
136.2964065	49.7103074693
136.28191043	49.6661326009
136.229419394	49.6283665217
136.167772946	49.6011291676
136.092774853	49.5919737545
136.085831998	49.6089112688
136.133897917	49.6314183261
136.155870909	49.6119630732
136.186923018	49.6244754711
136.192797742	49.6755931945
136.245288777	49.682230869
136.271076524	49.7013809415
136.223315785	49.6971847105
136.220263981	49.71778439
136.196078431	49.723353933
136.189135576	49.7797360189
136.248340581	49.8216983291
136.186923018	49.8280308232
136.179140917	49.8403143359
136.324711986	49.8522163729
136.400549325	49.8921950103
136.406424048	49.9475089647
136.4352636	49.9633020523
136.514991989	49.9563591974
136.552758068	49.9316395819
136.575570306	49.8858625162
136.622491798	49.8702983139
136.69001297	49.8894483864
136.735561151	49.8774700542
136.767223621	49.9377431907
136.766079194	49.995803769
136.77035172	50
> Shore Bin # 603, Level 2
136.831921874	50
136.767223621	49.8561074235
136.798352026	49.8183413443
136.79079881	49.7861448081
136.846112764	49.753337911
136.872816052	49.6980239567
136.8533608	49.6385900664
136.87083238	49.5911345083
136.818646525	49.5011062791
136.754177157	49.4577706569
136.589684901	49.448081178
136.486686503	49.4225223163
136.453345541	49.3666742962
136.452811475	49.2608529793
136.4149691	49.2899977111
136.378881514	49.2735942626
136.36942092	49.2458228428
136.332799268	49.2417029068
136.276112001	49.204165713
136.31387808	49.120546273
136.297474632	49.041123064
136.179140917	48.9627679866
136.001678492	48.9188982986
135.941100175	48.8233005264
135.799725338	48.754711223
135.696650645	48.730296788
135.553063249	48.7552452888
135.491950866	48.7296864271
135.23697261	48.7138933394
135.030518044	48.593041886
135.015030137	48.5347524224
135.078049897	48.441138323
135.029144732	48.4208438239
135	48.4184023804
> Shore Bin # 603, Level 2
135.52246891	48.675288014
135.504158083	48.64805066
135.52635996	48.5911345083
135.493858244	48.5539024949
135.449988556	48.5969329366
135.481422141	48.6294346532
135.470588235	48.6577401389
135.521095598	48.6741435874
135.52246891	48.675288014
> Shore Bin # 603, Level 2
135	48.7879758907
135.034180209	48.7905699245
135.037232013	48.7900358587
135.097199969	48.7763790341
135.094453346	48.7614251926
135.057221332	48.7711146715
135.053864347	48.7591363394
135.019150072	48.756084535
135	48.7661554894
> Shore Bin # 603, Level 2
136.98970016	49.6661326009
137.061112383	49.6672007324
137.035858701	49.6477454795
137.049744411	49.5960936904
136.968871595	49.6494239719
136.964446479	49.6639200427
136.986648356	49.6669718471
136.98970016	49.6661326009
> Shore Bin # 603, Level 2
137.078355077	49.8010986496
137.106126497	49.7953002213
137.081940948	49.7524986648
136.99969482	49.771419852
137.033035782	49.8024719615
137.08003357	49.8022430762
137.078355077	49.8010986496
> Shore Bin # 603, Level 2
136.519722286	49.0605783169
136.58220798	49.0494392309
136.594186313	49.0297550927
136.563591974	49.0291447318
136.547798886	49.0127412833
136.527504387	49.0566872663
136.519722286	49.0605783169
> Shore Bin # 603, Level 2
136.13557641	48.8186465248
136.206683452	48.9069199664
136.241092546	48.8542000458
136.232471199	48.8364232853
136.12886244	48.791638056
136.134203098	48.8202487221
136.13557641	48.8186465248
> Shore Bin # 603, Level 2
135	48.4435797665
135.013351644	48.443884947
135.021362631	48.4660868238
135	48.4891279469
> Shore Bin # 603, Level 3
136.745250629	49.539406424
136.719462882	49.5400167849
136.652475776	49.4758525978
136.775844968	49.4855420768
136.816128786	49.5371938659
136.753871977	49.5369649805
136.745250629	49.539406424
> Shore Bin # 603, Level 3
135.073090715	48.6427862974
135.054703593	48.6472114137
135.034714275	48.6294346532
135.067215991	48.639734493
135.073090715	48.6427862974
> Shore Bin # 603, Level 3
136.408865492	49.3775082017
136.367742428	49.3169298848
136.414740215	49.3741512169
136.408865492	49.3775082017
> Shore Bin # 603, Level 3
135.869993133	48.8249790188
135.852216373	48.8080415045
135.87441825	48.8252841993
135.869993133	48.8249790188
